service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_duration_days,weekday_service_days,weekend_service_days,total_service_days_per_week,service_pattern
2557,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2558,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2559,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2560,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2561,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2562,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2563,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2564,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2565,0,0,0,0,1,0,0,2026-04-30,2026-12-12,226,1,0,1,Weekdays Only
2566,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2567,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2568,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2569,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2570,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2571,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2572,0,0,0,0,1,1,1,2026-04-30,2026-12-12,226,1,2,3,Full Week
2573,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
2574,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2575,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2576,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2577,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2578,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2579,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2580,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2581,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2582,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2583,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2584,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2585,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2586,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2587,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2588,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2589,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2590,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2591,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
2592,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2593,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2594,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2595,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2596,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2597,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2598,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2599,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2600,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2601,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2602,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2603,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2604,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2605,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2606,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2607,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2608,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2609,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2610,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2611,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2612,1,1,1,1,1,0,1,2026-04-30,2026-12-12,226,5,1,6,Full Week
2613,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2614,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2615,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2616,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2617,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2618,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2619,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2620,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2621,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2622,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2623,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2624,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2625,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2626,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2627,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2628,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2629,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2630,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2631,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2632,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2633,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2634,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2635,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2636,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2637,0,0,0,0,1,1,1,2026-04-30,2026-12-12,226,1,2,3,Full Week
2638,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
2639,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2640,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2641,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2642,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2643,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2644,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2645,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2646,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2647,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2648,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2649,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2650,0,0,0,0,1,1,1,2026-04-30,2026-12-12,226,1,2,3,Full Week
2651,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2652,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2653,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2654,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2655,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2656,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2657,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2658,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2659,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2660,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2661,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2662,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2663,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2664,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2665,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2666,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2667,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2668,0,0,0,0,1,1,1,2026-04-30,2026-12-12,226,1,2,3,Full Week
2669,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2670,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2671,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2672,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2673,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2674,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2675,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2676,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2677,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2678,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2679,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2680,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2681,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2682,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2683,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2684,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2685,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2686,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2687,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2688,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2689,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2690,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2691,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2692,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2693,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2694,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2695,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2696,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2697,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2698,1,1,1,1,1,0,1,2026-04-30,2026-12-12,226,5,1,6,Full Week
2699,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2700,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2701,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2702,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2703,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2704,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2705,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2706,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2707,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2708,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2709,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2710,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2711,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2712,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2713,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2714,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2715,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2716,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2717,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2718,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2719,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2720,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2721,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2722,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2723,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2724,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2725,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2726,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2727,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2728,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2729,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2730,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2731,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2732,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2733,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2734,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2735,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2736,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2737,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2738,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2739,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2740,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2741,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2742,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2743,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2744,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2745,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2746,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2747,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2748,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2749,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2750,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2751,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2752,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2753,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2754,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2755,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2756,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2757,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2758,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2759,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2760,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2761,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2762,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2763,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2764,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2765,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2766,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2767,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2768,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2769,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2770,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2771,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2772,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2773,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2774,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2775,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2776,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2777,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2778,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2779,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2780,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2781,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2782,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2783,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2784,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2785,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2786,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2787,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2788,0,0,0,0,1,0,1,2026-04-30,2026-12-12,226,1,1,2,Full Week
2789,1,1,1,1,1,0,1,2026-04-30,2026-12-12,226,5,1,6,Full Week
2790,1,1,1,1,0,1,0,2026-04-30,2026-12-12,226,4,1,5,Full Week
2791,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2792,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2793,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2794,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2795,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2796,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2797,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2798,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2799,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2800,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2801,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2802,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2803,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2804,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2805,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2806,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2807,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2808,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2809,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2810,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2811,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2812,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2813,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2814,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2815,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2816,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2817,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2818,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2819,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2820,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2821,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2822,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2823,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2824,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2825,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2826,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2827,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2828,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2829,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2830,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2831,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2832,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2833,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2834,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2835,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2836,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2837,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2838,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2839,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2840,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2841,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2842,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2843,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2844,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2845,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2846,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2847,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2848,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2849,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2850,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2851,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2852,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2853,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2854,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2855,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2856,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2857,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2858,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2859,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2860,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2861,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2862,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2863,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2864,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2865,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2866,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2867,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2868,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2869,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2870,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2871,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2872,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2873,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
